waveform	[0]	[1]	[2]
t0	2023-02-25  12:35:45.046400	2023-02-25  12:35:45.046400	2023-02-25  12:35:45.046400
delta t	4.980000E-5	4.980000E-5	4.980000E-5

time	Y[0]	Y[1]	Y[2]
2023-02-25  12:35:45.062934	4.517822E+1	6.713867E-2	5.291748E+1
2023-02-25  12:35:45.062984	4.511108E+1	7.934570E-2	5.292969E+1
2023-02-25  12:35:45.063033	4.507446E+1	6.713867E-2	5.299072E+1
2023-02-25  12:35:45.063083	4.513550E+1	2.441406E-2	5.308228E+1
2023-02-25  12:35:45.063133	4.508057E+1	4.272461E-2	5.305786E+1
2023-02-25  12:35:45.063183	4.519653E+1	6.103516E-2	5.299683E+1
2023-02-25  12:35:45.063233	4.519043E+1	5.493164E-2	5.308228E+1
2023-02-25  12:35:45.063282	4.524536E+1	4.272461E-2	5.299683E+1
2023-02-25  12:35:45.063332	4.509888E+1	1.647949E-1	5.297852E+1
2023-02-25  12:35:45.063382	4.523315E+1	8.544922E-2	5.297852E+1
2023-02-25  12:35:45.063432	4.522705E+1	4.882812E-2	5.310669E+1
2023-02-25  12:35:45.063482	4.498901E+1	8.544922E-2	5.291138E+1
2023-02-25  12:35:45.063531	4.500122E+1	6.713867E-2	5.308228E+1
2023-02-25  12:35:45.063581	4.514160E+1	7.324219E-2	5.291748E+1
2023-02-25  12:35:45.063631	4.515991E+1	7.324219E-2	5.310059E+1
2023-02-25  12:35:45.063681	4.509277E+1	8.544922E-2	5.309448E+1
2023-02-25  12:35:45.063731	4.505005E+1	4.272461E-2	5.305176E+1
2023-02-25  12:35:45.063780	4.512939E+1	6.103516E-2	5.305786E+1
2023-02-25  12:35:45.063830	4.522705E+1	1.831055E-2	5.296631E+1
2023-02-25  12:35:45.063880	4.519043E+1	5.493164E-2	5.287476E+1
2023-02-25  12:35:45.063930	4.509888E+1	1.220703E-1	5.310059E+1
2023-02-25  12:35:45.063980	4.517822E+1	7.324219E-2	5.324097E+1
2023-02-25  12:35:45.064029	4.505615E+1	4.882812E-2	5.308838E+1
2023-02-25  12:35:45.064079	4.504395E+1	3.662109E-2	5.309448E+1
2023-02-25  12:35:45.064129	4.511108E+1	7.934570E-2	5.311279E+1
2023-02-25  12:35:45.064179	4.502563E+1	7.324219E-2	5.303345E+1
2023-02-25  12:35:45.064229	4.519043E+1	7.934570E-2	5.300903E+1
2023-02-25  12:35:45.064278	4.515991E+1	5.493164E-2	5.307007E+1
2023-02-25  12:35:45.064328	4.514160E+1	7.324219E-2	5.307617E+1
2023-02-25  12:35:45.064378	4.514771E+1	6.103516E-2	5.297852E+1
2023-02-25  12:35:45.064428	4.510498E+1	8.544922E-2	5.305786E+1
2023-02-25  12:35:45.064478	4.517212E+1	1.037598E-1	5.296631E+1
2023-02-25  12:35:45.064527	4.523315E+1	6.713867E-2	5.304565E+1
2023-02-25  12:35:45.064577	4.518433E+1	3.662109E-2	5.284424E+1
2023-02-25  12:35:45.064627	4.512939E+1	-1.220703E-2	5.303345E+1
2023-02-25  12:35:45.064677	4.517212E+1	3.662109E-2	5.296631E+1
2023-02-25  12:35:45.064727	4.500122E+1	6.713867E-2	5.304565E+1
2023-02-25  12:35:45.064776	4.501953E+1	4.882812E-2	5.306396E+1
2023-02-25  12:35:45.064826	4.525757E+1	4.882812E-2	5.313110E+1
2023-02-25  12:35:45.064876	4.508057E+1	6.103516E-2	5.303955E+1
2023-02-25  12:35:45.064926	4.498901E+1	5.493164E-2	5.309448E+1
2023-02-25  12:35:45.064976	4.515381E+1	7.934570E-2	5.310059E+1
2023-02-25  12:35:45.065025	4.501953E+1	7.324219E-2	5.299072E+1
2023-02-25  12:35:45.065075	4.509277E+1	2.441406E-2	5.300903E+1
2023-02-25  12:35:45.065125	4.510498E+1	1.220703E-1	5.318604E+1
2023-02-25  12:35:45.065175	4.511108E+1	7.324219E-2	5.302124E+1
2023-02-25  12:35:45.065225	4.501343E+1	4.272461E-2	5.314941E+1
2023-02-25  12:35:45.065274	4.512329E+1	9.155273E-2	5.299072E+1
2023-02-25  12:35:45.065324	4.512939E+1	1.037598E-1	5.302734E+1
2023-02-25  12:35:45.065374	4.508057E+1	7.324219E-2	5.303345E+1
2023-02-25  12:35:45.065424	4.508057E+1	4.272461E-2	5.303345E+1
2023-02-25  12:35:45.065474	4.524536E+1	9.155273E-2	5.301514E+1
2023-02-25  12:35:45.065523	4.533691E+1	4.272461E-2	5.307007E+1
2023-02-25  12:35:45.065573	4.509888E+1	4.272461E-2	5.303955E+1
2023-02-25  12:35:45.065623	4.505005E+1	6.103516E-2	5.290527E+1
2023-02-25  12:35:45.065673	4.511719E+1	-2.441406E-2	5.307007E+1
2023-02-25  12:35:45.065723	4.519043E+1	7.934570E-2	5.315552E+1
2023-02-25  12:35:45.065772	4.511108E+1	4.272461E-2	5.313721E+1
2023-02-25  12:35:45.065822	4.511108E+1	6.103516E-2	5.314331E+1
2023-02-25  12:35:45.065872	4.512939E+1	3.662109E-2	5.302734E+1
2023-02-25  12:35:45.065922	4.506836E+1	6.713867E-2	5.293579E+1
2023-02-25  12:35:45.065972	4.515381E+1	5.493164E-2	5.298462E+1
2023-02-25  12:35:45.066021	4.511719E+1	1.037598E-1	5.307007E+1
2023-02-25  12:35:45.066071	4.505005E+1	6.713867E-2	5.306396E+1
2023-02-25  12:35:45.066121	4.508667E+1	3.051758E-2	5.297852E+1
2023-02-25  12:35:45.066171	4.511108E+1	-6.103516E-3	5.302124E+1
2023-02-25  12:35:45.066221	4.494629E+1	3.662109E-2	5.300293E+1
2023-02-25  12:35:45.066270	4.494629E+1	7.934570E-2	5.310669E+1
2023-02-25  12:35:45.066320	4.503784E+1	6.713867E-2	5.289307E+1
2023-02-25  12:35:45.066370	4.520264E+1	1.159668E-1	5.302734E+1
2023-02-25  12:35:45.066420	4.506836E+1	4.882812E-2	5.294189E+1
2023-02-25  12:35:45.066470	4.500122E+1	6.713867E-2	5.307617E+1
2023-02-25  12:35:45.066519	4.511719E+1	3.662109E-2	5.297852E+1
2023-02-25  12:35:45.066569	4.503174E+1	6.713867E-2	5.300903E+1
2023-02-25  12:35:45.066619	4.498901E+1	7.934570E-2	5.299072E+1
2023-02-25  12:35:45.066669	4.512329E+1	8.544922E-2	5.301514E+1
2023-02-25  12:35:45.066719	4.511719E+1	3.051758E-2	5.299683E+1
2023-02-25  12:35:45.066768	4.510498E+1	2.441406E-2	5.314941E+1
2023-02-25  12:35:45.066818	4.522705E+1	6.103516E-2	5.303955E+1
2023-02-25  12:35:45.066868	4.517212E+1	7.324219E-2	5.314941E+1
2023-02-25  12:35:45.066918	4.515991E+1	1.220703E-2	5.308228E+1
2023-02-25  12:35:45.066968	4.522095E+1	7.934570E-2	5.294800E+1
2023-02-25  12:35:45.067017	4.512329E+1	8.544922E-2	5.299683E+1
2023-02-25  12:35:45.067067	4.518433E+1	1.220703E-2	5.312500E+1
2023-02-25  12:35:45.067117	4.514771E+1	3.051758E-2	5.311890E+1
2023-02-25  12:35:45.067167	4.514160E+1	9.155273E-2	5.302734E+1
2023-02-25  12:35:45.067217	4.508667E+1	9.765625E-2	5.304565E+1
2023-02-25  12:35:45.067266	4.509277E+1	2.441406E-2	5.305786E+1
2023-02-25  12:35:45.067316	4.515991E+1	6.103516E-2	5.308838E+1
2023-02-25  12:35:45.067366	4.519653E+1	7.934570E-2	5.306396E+1
2023-02-25  12:35:45.067416	4.487915E+1	5.493164E-2	5.294800E+1
2023-02-25  12:35:45.067466	4.522705E+1	6.103516E-2	5.310669E+1
2023-02-25  12:35:45.067515	4.498901E+1	5.493164E-2	5.304565E+1
2023-02-25  12:35:45.067565	4.500732E+1	5.493164E-2	5.314331E+1
2023-02-25  12:35:45.067615	4.500732E+1	4.272461E-2	5.302734E+1
2023-02-25  12:35:45.067665	4.489136E+1	4.272461E-2	5.314941E+1
2023-02-25  12:35:45.067715	4.511108E+1	6.103516E-2	5.299072E+1
2023-02-25  12:35:45.067764	4.509888E+1	7.324219E-2	5.292358E+1
2023-02-25  12:35:45.067814	4.503174E+1	2.441406E-2	5.291748E+1
2023-02-25  12:35:45.067864	4.494019E+1	6.713867E-2	5.297241E+1
2023-02-25  12:35:45.067914	4.521484E+1	4.272461E-2	5.306396E+1
2023-02-25  12:35:45.067964	4.520264E+1	7.934570E-2	5.294800E+1
2023-02-25  12:35:45.068013	4.514160E+1	6.103516E-2	5.308228E+1
2023-02-25  12:35:45.068063	4.522705E+1	6.103516E-2	5.323486E+1
2023-02-25  12:35:45.068113	4.509888E+1	5.493164E-2	5.311279E+1
2023-02-25  12:35:45.068163	4.522705E+1	6.103516E-2	5.310059E+1
2023-02-25  12:35:45.068213	4.520874E+1	6.103516E-2	5.296021E+1
2023-02-25  12:35:45.068262	4.523315E+1	5.493164E-2	5.277100E+1
2023-02-25  12:35:45.068312	4.498901E+1	6.713867E-2	5.302124E+1
2023-02-25  12:35:45.068362	4.508667E+1	4.272461E-2	5.310059E+1
2023-02-25  12:35:45.068412	4.500122E+1	5.493164E-2	5.303955E+1
2023-02-25  12:35:45.068462	4.508057E+1	4.882812E-2	5.299072E+1
2023-02-25  12:35:45.068511	4.501343E+1	1.159668E-1	5.297852E+1
2023-02-25  12:35:45.068561	4.497681E+1	9.155273E-2	5.303345E+1
2023-02-25  12:35:45.068611	4.507446E+1	-1.831055E-2	5.287476E+1
2023-02-25  12:35:45.068661	4.502563E+1	6.713867E-2	5.303345E+1
2023-02-25  12:35:45.068711	4.535522E+1	5.493164E-2	5.308228E+1
2023-02-25  12:35:45.068760	4.495239E+1	8.544922E-2	5.290527E+1
2023-02-25  12:35:45.068810	4.514771E+1	7.934570E-2	5.303345E+1
2023-02-25  12:35:45.068860	4.508667E+1	7.324219E-2	5.295410E+1
2023-02-25  12:35:45.068910	4.507446E+1	4.272461E-2	5.299683E+1
2023-02-25  12:35:45.068960	4.517822E+1	1.037598E-1	5.295410E+1
2023-02-25  12:35:45.069009	4.513550E+1	6.713867E-2	5.291138E+1
2023-02-25  12:35:45.069059	4.525146E+1	1.831055E-2	5.296021E+1
2023-02-25  12:35:45.069109	4.506226E+1	5.493164E-2	5.297241E+1
2023-02-25  12:35:45.069159	4.513550E+1	1.037598E-1	5.307617E+1
2023-02-25  12:35:45.069209	4.515991E+1	5.493164E-2	5.295410E+1
2023-02-25  12:35:45.069258	4.497681E+1	6.103516E-2	5.318604E+1
2023-02-25  12:35:45.069308	4.497070E+1	7.934570E-2	5.311279E+1
2023-02-25  12:35:45.069358	4.523315E+1	6.713867E-2	5.301514E+1
2023-02-25  12:35:45.069408	4.508057E+1	4.882812E-2	5.301514E+1
2023-02-25  12:35:45.069458	4.520264E+1	6.103516E-2	5.313110E+1
2023-02-25  12:35:45.069507	4.511719E+1	5.493164E-2	5.305176E+1
2023-02-25  12:35:45.069557	4.515381E+1	6.103516E-2	5.310669E+1
2023-02-25  12:35:45.069607	4.512329E+1	6.713867E-2	5.299683E+1
2023-02-25  12:35:45.069657	4.522705E+1	8.544922E-2	5.308838E+1
2023-02-25  12:35:45.069707	4.526367E+1	7.324219E-2	5.304565E+1
2023-02-25  12:35:45.069756	4.509277E+1	7.934570E-2	5.307617E+1
2023-02-25  12:35:45.069806	4.510498E+1	6.103516E-2	5.293579E+1
2023-02-25  12:35:45.069856	4.514771E+1	9.765625E-2	5.296631E+1
2023-02-25  12:35:45.069906	4.515991E+1	3.051758E-2	5.296021E+1
2023-02-25  12:35:45.069956	4.511108E+1	7.324219E-2	5.303955E+1
2023-02-25  12:35:45.070005	4.512939E+1	1.098633E-1	5.305786E+1
2023-02-25  12:35:45.070055	4.513550E+1	1.831055E-2	5.311890E+1
2023-02-25  12:35:45.070105	4.494629E+1	4.272461E-2	5.295410E+1
2023-02-25  12:35:45.070155	4.497070E+1	7.324219E-2	5.306396E+1
2023-02-25  12:35:45.070205	4.512939E+1	6.103516E-2	5.311279E+1
2023-02-25  12:35:45.070254	4.505005E+1	4.882812E-2	5.303955E+1
2023-02-25  12:35:45.070304	4.522095E+1	3.051758E-2	5.299683E+1
2023-02-25  12:35:45.070354	4.501953E+1	7.934570E-2	5.297852E+1
2023-02-25  12:35:45.070404	4.505005E+1	9.155273E-2	5.301514E+1
2023-02-25  12:35:45.070454	4.501953E+1	5.493164E-2	5.318604E+1
2023-02-25  12:35:45.070503	4.500122E+1	9.155273E-2	5.308838E+1
2023-02-25  12:35:45.070553	4.520264E+1	7.324219E-2	5.304565E+1
2023-02-25  12:35:45.070603	4.522705E+1	6.713867E-2	5.305786E+1
2023-02-25  12:35:45.070653	4.531250E+1	7.324219E-2	5.310669E+1
2023-02-25  12:35:45.070703	4.511719E+1	8.544922E-2	5.289917E+1
2023-02-25  12:35:45.070752	4.502563E+1	4.882812E-2	5.300293E+1
2023-02-25  12:35:45.070802	4.523315E+1	1.098633E-1	5.306396E+1
2023-02-25  12:35:45.070852	4.509888E+1	8.544922E-2	5.296021E+1
2023-02-25  12:35:45.070902	4.525146E+1	5.493164E-2	5.305176E+1
2023-02-25  12:35:45.070952	4.509888E+1	1.831055E-2	5.306396E+1
2023-02-25  12:35:45.071001	4.511108E+1	3.051758E-2	5.292358E+1
2023-02-25  12:35:45.071051	4.501953E+1	6.103516E-2	5.281982E+1
2023-02-25  12:35:45.071101	4.526978E+1	4.272461E-2	5.308228E+1
2023-02-25  12:35:45.071151	4.522095E+1	7.934570E-2	5.297852E+1
2023-02-25  12:35:45.071201	4.504395E+1	1.220703E-1	5.295410E+1
2023-02-25  12:35:45.071250	4.512329E+1	5.493164E-2	5.315552E+1
2023-02-25  12:35:45.071300	4.504395E+1	3.051758E-2	5.304565E+1
2023-02-25  12:35:45.071350	4.530640E+1	6.103516E-2	5.307007E+1
2023-02-25  12:35:45.071400	4.525757E+1	4.882812E-2	5.298462E+1
2023-02-25  12:35:45.071450	4.503174E+1	9.765625E-2	5.292969E+1
2023-02-25  12:35:45.071499	4.513550E+1	1.220703E-1	5.302124E+1
2023-02-25  12:35:45.071549	4.512939E+1	7.324219E-2	5.307007E+1
2023-02-25  12:35:45.071599	4.518433E+1	5.493164E-2	5.297241E+1
2023-02-25  12:35:45.071649	4.500732E+1	5.493164E-2	5.310669E+1
2023-02-25  12:35:45.071699	4.498901E+1	6.713867E-2	5.299683E+1
2023-02-25  12:35:45.071748	4.519043E+1	6.713867E-2	5.314941E+1
2023-02-25  12:35:45.071798	4.505005E+1	8.544922E-2	5.302124E+1
2023-02-25  12:35:45.071848	4.520874E+1	3.051758E-2	5.307007E+1
2023-02-25  12:35:45.071898	4.514771E+1	6.713867E-2	5.294800E+1
2023-02-25  12:35:45.071948	4.513550E+1	6.713867E-2	5.303345E+1
2023-02-25  12:35:45.071997	4.506226E+1	5.493164E-2	5.301514E+1
2023-02-25  12:35:45.072047	4.515991E+1	5.493164E-2	5.308228E+1
2023-02-25  12:35:45.072097	4.512329E+1	6.103516E-2	5.302734E+1
2023-02-25  12:35:45.072147	4.501343E+1	4.272461E-2	5.299072E+1
2023-02-25  12:35:45.072197	4.519653E+1	8.544922E-2	5.295410E+1
2023-02-25  12:35:45.072246	4.522705E+1	4.882812E-2	5.302124E+1
2023-02-25  12:35:45.072296	4.509888E+1	6.713867E-2	5.295410E+1
2023-02-25  12:35:45.072346	4.497070E+1	9.155273E-2	5.308228E+1
2023-02-25  12:35:45.072396	4.500732E+1	7.934570E-2	5.308838E+1
2023-02-25  12:35:45.072446	4.497681E+1	5.493164E-2	5.302734E+1
2023-02-25  12:35:45.072495	4.512939E+1	5.493164E-2	5.307617E+1
2023-02-25  12:35:45.072545	4.515991E+1	6.103516E-2	5.297241E+1
2023-02-25  12:35:45.072595	4.520874E+1	3.051758E-2	5.302124E+1
2023-02-25  12:35:45.072645	4.530029E+1	3.662109E-2	5.300903E+1
2023-02-25  12:35:45.072695	4.519653E+1	5.493164E-2	5.309448E+1
2023-02-25  12:35:45.072744	4.501953E+1	1.098633E-1	5.298462E+1
2023-02-25  12:35:45.072794	4.522705E+1	5.493164E-2	5.299072E+1
2023-02-25  12:35:45.072844	4.512329E+1	8.544922E-2	5.296021E+1
2023-02-25  12:35:45.072894	4.515381E+1	7.324219E-2	5.304565E+1
2023-02-25  12:35:45.072944	4.505615E+1	7.324219E-2	5.307617E+1
2023-02-25  12:35:45.072993	4.514771E+1	4.882812E-2	5.310059E+1
2023-02-25  12:35:45.073043	4.495850E+1	6.103516E-2	5.307617E+1
2023-02-25  12:35:45.073093	4.515381E+1	6.713867E-2	5.309448E+1
2023-02-25  12:35:45.073143	4.524536E+1	7.324219E-2	5.302124E+1
2023-02-25  12:35:45.073193	4.503174E+1	7.324219E-2	5.307007E+1
2023-02-25  12:35:45.073242	4.517212E+1	5.493164E-2	5.296021E+1
2023-02-25  12:35:45.073292	4.521484E+1	1.403809E-1	5.299683E+1
2023-02-25  12:35:45.073342	4.510498E+1	6.103516E-2	5.299072E+1
2023-02-25  12:35:45.073392	4.511719E+1	5.493164E-2	5.299072E+1
2023-02-25  12:35:45.073442	4.514160E+1	3.662109E-2	5.297241E+1
2023-02-25  12:35:45.073491	4.512329E+1	6.713867E-2	5.305176E+1
2023-02-25  12:35:45.073541	4.520874E+1	4.272461E-2	5.302124E+1
2023-02-25  12:35:45.073591	4.514771E+1	6.103516E-2	5.299683E+1
2023-02-25  12:35:45.073641	4.500732E+1	7.324219E-2	5.314331E+1
2023-02-25  12:35:45.073691	4.515991E+1	6.713867E-2	5.304565E+1
2023-02-25  12:35:45.073740	4.521484E+1	1.220703E-2	5.321655E+1
2023-02-25  12:35:45.073790	4.517822E+1	3.051758E-2	5.294189E+1
2023-02-25  12:35:45.073840	4.522095E+1	4.272461E-2	5.283813E+1
2023-02-25  12:35:45.073890	4.516602E+1	6.103516E-2	5.299683E+1
2023-02-25  12:35:45.073940	4.509888E+1	4.882812E-2	5.309448E+1
2023-02-25  12:35:45.073989	4.517212E+1	5.493164E-2	5.291748E+1
2023-02-25  12:35:45.074039	4.522705E+1	4.272461E-2	5.299683E+1
2023-02-25  12:35:45.074089	4.517822E+1	8.544922E-2	5.282593E+1
2023-02-25  12:35:45.074139	4.506226E+1	6.103516E-2	5.294189E+1
2023-02-25  12:35:45.074189	4.500732E+1	4.272461E-2	5.284424E+1
2023-02-25  12:35:45.074238	4.508667E+1	7.324219E-2	5.300903E+1
2023-02-25  12:35:45.074288	4.508057E+1	6.103516E-2	5.297852E+1
2023-02-25  12:35:45.074338	4.508057E+1	7.324219E-2	5.308228E+1
2023-02-25  12:35:45.074388	4.503784E+1	4.882812E-2	5.306396E+1
2023-02-25  12:35:45.074438	4.513550E+1	6.103516E-2	5.307617E+1
2023-02-25  12:35:45.074487	4.513550E+1	6.713867E-2	5.308838E+1
2023-02-25  12:35:45.074537	4.510498E+1	2.441406E-2	5.317993E+1
2023-02-25  12:35:45.074587	4.514771E+1	5.493164E-2	5.299683E+1
2023-02-25  12:35:45.074637	4.508667E+1	3.662109E-2	5.303955E+1
2023-02-25  12:35:45.074687	4.507446E+1	1.159668E-1	5.302124E+1
2023-02-25  12:35:45.074736	4.520264E+1	4.272461E-2	5.292969E+1
2023-02-25  12:35:45.074786	4.515991E+1	7.324219E-2	5.302124E+1
2023-02-25  12:35:45.074836	4.497681E+1	3.662109E-2	5.292969E+1
2023-02-25  12:35:45.074886	4.511108E+1	4.882812E-2	5.300903E+1
2023-02-25  12:35:45.074936	4.518433E+1	6.713867E-2	5.299072E+1
2023-02-25  12:35:45.074985	4.520874E+1	-6.103516E-3	5.299072E+1
2023-02-25  12:35:45.075035	4.490356E+1	4.272461E-2	5.300293E+1
2023-02-25  12:35:45.075085	4.518433E+1	5.493164E-2	5.317993E+1
2023-02-25  12:35:45.075135	4.519653E+1	4.272461E-2	5.295410E+1
2023-02-25  12:35:45.075185	4.498901E+1	4.882812E-2	5.300903E+1
2023-02-25  12:35:45.075234	4.514160E+1	8.544922E-2	5.296631E+1
2023-02-25  12:35:45.075284	4.508057E+1	5.493164E-2	5.310059E+1
2023-02-25  12:35:45.075334	4.506226E+1	2.441406E-2	5.311279E+1
2023-02-25  12:35:45.075384	4.516602E+1	4.272461E-2	5.311279E+1
2023-02-25  12:35:45.075434	4.523926E+1	6.103516E-2	5.307617E+1
2023-02-25  12:35:45.075483	4.517212E+1	3.051758E-2	5.306396E+1
2023-02-25  12:35:45.075533	4.523315E+1	1.220703E-2	5.297241E+1
2023-02-25  12:35:45.075583	4.506836E+1	1.037598E-1	5.305176E+1
2023-02-25  12:35:45.075633	4.514160E+1	2.441406E-2	5.295410E+1
2023-02-25  12:35:45.075683	4.500732E+1	1.831055E-2	5.307007E+1
2023-02-25  12:35:45.075732	4.512329E+1	4.272461E-2	5.305786E+1
2023-02-25  12:35:45.075782	4.505615E+1	7.324219E-2	5.302124E+1
2023-02-25  12:35:45.075832	4.492188E+1	6.713867E-2	5.311279E+1
2023-02-25  12:35:45.075882	4.503784E+1	1.220703E-2	5.302124E+1
2023-02-25  12:35:45.075932	4.501343E+1	5.493164E-2	5.293579E+1
2023-02-25  12:35:45.075981	4.515381E+1	5.493164E-2	5.280151E+1
2023-02-25  12:35:45.076031	4.511719E+1	5.493164E-2	5.298462E+1
2023-02-25  12:35:45.076081	4.521484E+1	-1.220703E-2	5.292358E+1
2023-02-25  12:35:45.076131	4.488525E+1	6.713867E-2	5.302124E+1
2023-02-25  12:35:45.076181	4.497070E+1	9.155273E-2	5.291748E+1
2023-02-25  12:35:45.076230	4.519043E+1	7.934570E-2	5.300293E+1
2023-02-25  12:35:45.076280	4.526367E+1	9.155273E-2	5.292358E+1
2023-02-25  12:35:45.076330	4.520874E+1	4.882812E-2	5.304565E+1
2023-02-25  12:35:45.076380	4.509888E+1	6.103516E-2	5.291138E+1
2023-02-25  12:35:45.076430	4.503174E+1	2.441406E-2	5.298462E+1
2023-02-25  12:35:45.076479	4.517822E+1	6.103516E-2	5.302124E+1
2023-02-25  12:35:45.076529	4.506226E+1	6.713867E-2	5.299072E+1
2023-02-25  12:35:45.076579	4.516602E+1	7.934570E-2	5.310669E+1
2023-02-25  12:35:45.076629	4.515381E+1	-3.662109E-2	5.303345E+1
2023-02-25  12:35:45.076679	4.505615E+1	6.103516E-2	5.302124E+1
2023-02-25  12:35:45.076728	4.511108E+1	5.493164E-2	5.303345E+1
2023-02-25  12:35:45.076778	4.514771E+1	6.713867E-2	5.307007E+1
2023-02-25  12:35:45.076828	4.505005E+1	7.934570E-2	5.297852E+1
2023-02-25  12:35:45.076878	4.518433E+1	7.934570E-2	5.302124E+1
2023-02-25  12:35:45.076928	4.512329E+1	7.934570E-2	5.302124E+1
2023-02-25  12:35:45.076977	4.522705E+1	-3.051758E-2	5.295410E+1
2023-02-25  12:35:45.077027	4.517212E+1	6.713867E-2	5.302124E+1
2023-02-25  12:35:45.077077	4.495850E+1	8.544922E-2	5.309448E+1
2023-02-25  12:35:45.077127	4.495239E+1	6.713867E-2	5.299072E+1
2023-02-25  12:35:45.077177	4.506226E+1	7.934570E-2	5.313721E+1
2023-02-25  12:35:45.077226	4.517822E+1	3.051758E-2	5.303955E+1
2023-02-25  12:35:45.077276	4.509277E+1	6.713867E-2	5.299072E+1
2023-02-25  12:35:45.077326	4.520874E+1	4.882812E-2	5.304565E+1
2023-02-25  12:35:45.077376	4.531250E+1	6.713867E-2	5.303955E+1
2023-02-25  12:35:45.077426	4.489746E+1	5.493164E-2	5.305176E+1
2023-02-25  12:35:45.077475	4.498901E+1	4.882812E-2	5.297241E+1
2023-02-25  12:35:45.077525	4.525757E+1	4.272461E-2	5.314941E+1
2023-02-25  12:35:45.077575	4.522095E+1	6.103516E-2	5.298462E+1
2023-02-25  12:35:45.077625	4.513550E+1	6.713867E-2	5.294189E+1
2023-02-25  12:35:45.077675	4.528198E+1	5.493164E-2	5.285645E+1
2023-02-25  12:35:45.077724	4.533081E+1	5.493164E-2	5.305176E+1
2023-02-25  12:35:45.077774	4.520264E+1	7.324219E-2	5.305176E+1
2023-02-25  12:35:45.077824	4.511108E+1	4.882812E-2	5.306396E+1
2023-02-25  12:35:45.077874	4.508667E+1	6.103516E-2	5.317993E+1
2023-02-25  12:35:45.077924	4.503784E+1	-1.831055E-2	5.311890E+1
2023-02-25  12:35:45.077973	4.506226E+1	3.051758E-2	5.308838E+1
2023-02-25  12:35:45.078023	4.509888E+1	6.713867E-2	5.300293E+1
2023-02-25  12:35:45.078073	4.516602E+1	6.103516E-2	5.306396E+1
2023-02-25  12:35:45.078123	4.520264E+1	3.662109E-2	5.307007E+1
2023-02-25  12:35:45.078173	4.505615E+1	4.272461E-2	5.306396E+1
2023-02-25  12:35:45.078222	4.514771E+1	9.765625E-2	5.306396E+1
2023-02-25  12:35:45.078272	4.495239E+1	9.155273E-2	5.303345E+1
2023-02-25  12:35:45.078322	4.512939E+1	7.934570E-2	5.283813E+1
2023-02-25  12:35:45.078372	4.499512E+1	4.272461E-2	5.303955E+1
2023-02-25  12:35:45.078422	4.513550E+1	4.272461E-2	5.307007E+1
2023-02-25  12:35:45.078471	4.493408E+1	6.103516E-2	5.311279E+1
2023-02-25  12:35:45.078521	4.517212E+1	5.493164E-2	5.307007E+1
2023-02-25  12:35:45.078571	4.512329E+1	4.882812E-2	5.297852E+1
2023-02-25  12:35:45.078621	4.517212E+1	4.272461E-2	5.301514E+1
2023-02-25  12:35:45.078671	4.508667E+1	9.765625E-2	5.301514E+1
2023-02-25  12:35:45.078720	4.516602E+1	5.493164E-2	5.288696E+1
2023-02-25  12:35:45.078770	4.530640E+1	9.765625E-2	5.308838E+1
2023-02-25  12:35:45.078820	4.509888E+1	2.441406E-2	5.293579E+1
2023-02-25  12:35:45.078870	4.530029E+1	1.098633E-1	5.294189E+1
2023-02-25  12:35:45.078920	4.518433E+1	6.713867E-2	5.294189E+1
2023-02-25  12:35:45.078969	4.508057E+1	8.544922E-2	5.305176E+1
2023-02-25  12:35:45.079019	4.508057E+1	6.713867E-2	5.305786E+1
2023-02-25  12:35:45.079069	4.510498E+1	7.934570E-2	5.307617E+1
2023-02-25  12:35:45.079119	4.506836E+1	9.765625E-2	5.308228E+1
2023-02-25  12:35:45.079169	4.520874E+1	3.662109E-2	5.300293E+1
2023-02-25  12:35:45.079218	4.531860E+1	9.765625E-2	5.299072E+1
2023-02-25  12:35:45.079268	4.512939E+1	8.544922E-2	5.295410E+1
2023-02-25  12:35:45.079318	4.510498E+1	9.765625E-2	5.289917E+1
2023-02-25  12:35:45.079368	4.506836E+1	6.103516E-2	5.319214E+1
2023-02-25  12:35:45.079418	4.499512E+1	4.882812E-2	5.305176E+1
2023-02-25  12:35:45.079467	4.501343E+1	4.272461E-2	5.304565E+1
2023-02-25  12:35:45.079517	4.509888E+1	7.324219E-2	5.317993E+1
2023-02-25  12:35:45.079567	4.509888E+1	4.272461E-2	5.285034E+1
2023-02-25  12:35:45.079617	4.512939E+1	4.882812E-2	5.297241E+1
2023-02-25  12:35:45.079667	4.489746E+1	1.281738E-1	5.300293E+1
2023-02-25  12:35:45.079716	4.497681E+1	7.324219E-2	5.294189E+1
2023-02-25  12:35:45.079766	4.498291E+1	1.037598E-1	5.297241E+1
2023-02-25  12:35:45.079816	4.526367E+1	6.713867E-2	5.315552E+1
2023-02-25  12:35:45.079866	4.512329E+1	3.662109E-2	5.302124E+1
2023-02-25  12:35:45.079916	4.507446E+1	7.324219E-2	5.305786E+1
2023-02-25  12:35:45.079965	4.506836E+1	4.272461E-2	5.307007E+1
2023-02-25  12:35:45.080015	4.497681E+1	3.662109E-2	5.302124E+1
2023-02-25  12:35:45.080065	4.507446E+1	6.103516E-2	5.293579E+1
2023-02-25  12:35:45.080115	4.517212E+1	7.324219E-2	5.303955E+1
